,ADF,ADL,AFD,AIA,AIB,AIM,AIN,AIY,AIZ,ALA,AS,ASE,ASG,ASH,ASI,ASJ,ASK,AUA,AVA,AVB,AVD,AVE,AVF,AVH,AVJ,AVK,AVL,AVM,AWA,AWB,AWC,Amphid sheath,Amphid socket,Anal muscle,Apoptotic germ cells,Arcade cells,BAG,BDU,Body wall muscle anterior,Body wall muscle middle,Body wall muscle posterior,CAN,CEP_ADE_PDE,Cephalic and inner labial socket,Cephalic sheath,Coelomocytes,DA_VA,DB_VB,DVA,DVB,DVC,Distal tip,Dorsal uterine cell,Embryonic cells,Excretory cells,Excretory duct,Excretory gland,GLR,Glia_1,Glia_2,Glia_3,Glia_4,HSN,Hypodermis head,Hypodermis tail,I1,I2,I4,I5,IL1,IL2,Intestinal-rectal valve,Intestine anterior,Intestine middle,Intestine posterior,LUA,M1,M2,M3,M4,M5,MI,Marginal cells,Mature sperm,Meiotic germ cells,Mitotic germ cells,NSM,OLL,OLQ,Oocytes,PDA,PDB,PHA_PHB,PHC,PLM_ALM,PLN,PVC,PVD_FLP,PVM,PVN,PVP,PVQ,PVR,PVT,PVW,Phasmid sheath,Phasmid socket,RIA,RIB,RIC,RID,RIF,RIG,RIH,RIM,RIP,RIR,RIS,RIV,RMD,RMD_LR,RME,RMF,RMG,RMH,Rectal gland,SAA,SAB,SDQ,SIA,SIB,SMB,SMD,Seam cells (bus+),Seam cells (grd+),Seminal vesicle (male),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Spermatids,Spermatocytes,Syncitial pachytene spermatocytes,URA,URB,URX_AQR_PQR,URY,Unassigned hypodermis/gonadal sheath,Unassigned sex-specific muscle,Unassigned sheath cells,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,VC,VC_4_5,VD_DD,Vulval cells,XXX,cat-4(+)ptps-1(+) intestine anterior,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),g1A (pharyngeal gland),g1P (pharyngeal gland),g2 (pharyngeal gland),hmc,hyp4_to_hyp6,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),sh2 (gonadal sheath distal),sh3_sh4 (gonadal sheath proximal),sh5 (gonadal sheath proximal),vm1 (vulval muscle),vm2 (vulval muscle),timepoints
N2_10_QZ0_20.Rep_1,0.00013111359916650073,0.001006664000023227,0.0,0.0,0.0017296332423824487,0.0,0.0,0.0,0.0,0.0,0.0,0.010824458016610522,0.0,0.0003610255219431407,0.0,0.0,0.002195987083229487,1.7741368248827748e-19,0.0,0.00906697275710777,0.002825382832568403,0.0,2.1683894526345024e-19,0.0,0.0,0.0,0.0,9.750297648520656e-06,0.0,0.0,0.0002901940484758092,0.00677868971316913,0.0009628370106795177,0.007103256715968317,0.0,0.0,0.0,0.0013715197325292622,0.012070472842720854,0.0,0.00022888890130205746,0.0,5.913789416275916e-20,0.0,0.003922513233685061,0.00197324333625173,0.0,0.0,0.0,0.0030296683553175476,0.0,0.007292628591629426,0.0,0.01726126079207835,0.005931793778185884,0.00212814893034642,0.0058469494078022015,0.0,0.0,0.0,0.006010598110187958,0.0,0.003878750108035611,0.0003950890423574362,0.00958651716559111,0.0,0.0,1.5770105110069108e-19,0.0,8.870684124413874e-20,0.00050154149641282,0.0,0.01607976676155407,0.035450626240084146,0.006315908071903406,0.0,0.0,7.885052555034554e-20,5.519536788524188e-19,0.0,9.856315693793194e-20,0.0,0.005833697503537373,0.0013412631197028257,0.0,0.021458805164673755,0.0009515035129665312,9.856315693793194e-20,0.0009774234467776,0.060588538704398384,0.0,0.0015571016628043134,0.0011152855289272034,0.0,0.0,0.00015951854264937982,0.0009328702502477935,0.0008121879360207969,0.0,0.0,0.0,1.675573667944843e-19,0.002478097121299643,0.01284308879142636,0.0023089167771415784,0.008217740406778362,0.010049541007366646,0.0,0.0,0.0,0.0,0.001558869961250706,0.0,0.0013752950072178527,0.004201287691980421,0.001389479515338454,1.1827578832551832e-19,0.0,0.0,0.0,0.0030049965669149536,0.0,0.0014280226709925817,0.0008174889787676325,0.0013277890156198604,0.007955147532275086,0.0,0.0,0.0,0.008394942636923777,0.0037743671772429866,0.0,0.0,0.0,0.0,0.0,0.0023099064491182847,0.07830376112700081,0.027140133059649546,0.0,0.0002940376904230159,0.0,0.0,0.004151939520820703,1.1827578832551832e-19,0.0,0.0,0.0,0.032038726750402396,0.014682266545904774,0.0,0.06703072202890024,0.017566069031337898,0.03301923799987809,0.07760421510276172,0.05399974050748959,0.0,0.0,0.0,0.0012774368862964118,0.0,0.07236275984565176,0.003519394606131695,0.001985614787985345,0.015314362734173567,0.010312850964259384,0.0048534227215462685,0.018613311861384048,0.01478118300066111,0.0009877835219000322,0.0006803165038953606,0.001844642312705117,0.0,0.02046943736287002,0.06445723359010243,0.0,0.010984377518559298,0.0,10
N2_10_QZ0_20.Rep_10,0.0,0.0011274262550272577,0.0,0.0,0.0023413122583159332,0.0,0.00042955218155743964,0.0,0.0,0.0,0.0,0.007846453899613382,0.0013537537986898134,0.0,0.0,0.0020378693357022398,0.0018615216664903758,0.0,0.0007513961976232991,0.0,0.0014467531095975431,0.0,0.0,0.0,0.0,0.000987497231521569,0.0,0.0011503919060566966,0.0,0.0,0.0,0.0023037417310646843,0.0,0.006793790892295351,0.003754405870913602,0.0,0.0,3.0271987718973528e-05,0.00012227334135186827,0.0,0.0,0.0007064320662325344,0.0,0.001216423124586871,0.004866585937354146,0.0011900879597034131,0.0,0.0,0.0016138573469749319,0.0045535798874172225,0.00038086981779519125,0.0027942757065209326,0.0006305081765303778,0.05111739622230675,0.0,0.0017340268705608995,0.005078265108533349,8.595981551014338e-05,0.0,0.004311176168445679,0.0038210848330623203,0.0,0.0007829234191597752,0.0006043678862522347,0.007128467018018988,0.003544866677255413,0.0,0.0,0.0,0.0,0.000877279511368764,0.0003405408775826017,0.007226610377006987,0.004255857398230818,0.0018222554396725168,0.0,0.0,0.0,1.2839240189404348e-19,0.0,0.0,0.0,0.0020887343392083104,0.0005397411166626015,0.0,0.027273270415932943,0.0,4.993037851435024e-20,0.0012186167849493113,0.09325097034826284,0.0,0.0,0.0034938224949187724,0.0,0.0,0.00011544187883448334,0.0,0.0,0.0,0.0,0.0,0.0,0.0008873917864506405,0.016458465372217568,0.00045651675074079404,0.003514338258618346,0.012242124690727768,0.0005851347314400699,0.0,0.0,0.0,0.002232443957735959,3.5664556081678743e-20,0.0,0.005526994211104016,0.00041827068859816443,5.706328973068599e-20,0.0,0.0,0.0,0.0026629722155808405,0.0,0.0010627939411273681,0.0009742556260426919,0.0009837750209214368,0.0032570327789663857,0.0,0.0,0.0,0.001767380668915522,0.0024892910118385616,0.0,9.887568490047273e-05,0.0,0.0,2.8531644865342996e-20,0.0,0.06189920541371894,0.05146305575856263,0.01013626273477622,0.004543297318191193,0.00015958331280348904,0.0,0.008724042250078678,0.0008729809436218746,0.0,9.903789074449132e-05,0.0,0.005061717140405715,0.012474936176423848,0.0,0.07749164700854767,0.02336003585187625,0.03048638995811377,0.0784858614035514,0.06997335463844681,0.0,0.0,0.0,9.00487181472528e-05,0.0,0.01360348457252189,0.0015549692946740187,0.0,0.0068386751699725115,0.004623573687095759,0.0,0.020887929464289495,0.006906082834837364,2.2825315892274397e-19,0.00071863212575054,0.0,0.0,0.07095352392284845,0.09006942743201057,0.0,0.0199014808936705,0.0,10
N2_10_QZ0_20.Rep_11,0.0,0.0004852781741251933,0.0,0.0,0.0030646076387403666,0.0,0.0,0.0,0.0,0.0,0.0005279999310636022,0.007930797843769904,0.0,0.0013140509531606422,0.0009744723128281546,0.0,0.002429437004446896,0.0020008408326570655,0.0004011811477080728,0.005565067261491626,0.0014908569814810059,0.0,8.74935661977399e-06,0.0,0.0,0.0026147595859294364,0.0,0.000380118894346514,0.0,0.0,0.0003238148659079733,0.0038522453765475946,0.0,0.016117505045314902,0.014026237738747045,0.0,0.00035352117161330335,0.0,0.004686238118049012,0.0,0.0,0.0005301239955011974,8.504817702653154e-20,0.001012410007450203,0.0017242777237505482,0.0023200838629145637,0.00035728721288773925,0.0012495615145604899,0.0,0.001948648871280158,0.0,0.0030430165605265227,0.0,0.022716582205135075,0.0018666579792113818,0.00139453415396878,0.016605319251369724,0.0,0.0,0.0023380302879445584,0.003665674894322777,0.0,0.004721329874221776,0.0004607507253114977,0.01463598609205699,0.0,0.0007280949525290436,0.0,0.0,0.0,0.0007307408188019147,0.0,0.0057365940363080245,0.005758495599120508,0.0011475423806991403,0.00025419499847363105,0.0,0.0,0.0,0.0,0.0,0.0,0.003715271094157398,0.00034286154968130473,0.0,0.0481304724971177,0.0,0.0,0.0004270936202098214,0.1496812536802428,0.0,0.0,0.0,0.0,0.0,0.0005903491108282525,0.0006837950225779609,0.0010999340038798779,0.0,2.9936958313339105e-19,0.0011729249337058734,3.401927081061262e-21,0.0023447433326877626,0.0049826414123995124,0.0005471312767620276,0.0038225522118166292,0.012801232782169507,0.0005121400956731358,0.0,0.0,0.0,0.0016576109601956874,0.0,0.0,0.005813317640857402,0.00018194866270129513,6.123468745910271e-20,0.0,0.0,0.0,0.0009632015906362206,0.0,0.0010940479208380572,0.0015943071464357527,0.0021404987247419646,0.009849968419630513,0.0,0.0,0.0,0.006853499749042656,0.00440330046104153,0.0,0.0,0.0,0.0,0.0004601443828755013,0.0,0.04780440847471499,0.030191158426146128,0.0,0.0007480454130516918,0.0001963296038896937,0.0,0.02265584652700135,1.2927322908032794e-19,0.0,0.0,0.0,0.020987118131292174,0.018658596260075468,0.0,0.04279655977351243,0.022395836247871143,0.027094778188218246,0.052292541721660785,0.04154510595206511,0.0,0.0,0.0015729620427202798,0.0034867732321516996,0.0,0.013741356608653265,0.0017913978674865536,0.0,0.010130685737870281,0.014657212623756806,0.0009283567303690509,0.020997370333449946,0.017792366020022956,0.0,0.0,0.00231332294858158,0.0,0.06389569309188586,0.07968708654265641,0.0,0.012279130985095634,0.0,10
N2_10_QZ0_20.Rep_12,0.0,0.00013034022716088957,0.0,0.0,0.002530566012956082,0.0,7.891510520974418e-05,0.0,0.0,0.0,0.0,0.009546151548712823,0.0,0.0017858098374523327,0.0,0.0,0.0004843001423494627,5.468238282390477e-20,0.00015586865497527603,0.001954504069401775,0.00026896525694415294,0.00011577734243213831,0.0,0.0,0.0,0.0,0.0,7.07174547641336e-05,0.0,0.0,0.0003370370903940598,0.005669574228984283,0.0,0.019975712085341997,0.0050682626970427426,0.0,0.0,0.001132679413491559,0.004315647820978206,0.0,0.0,0.0008772794036606069,1.9138833988366673e-19,0.0016424635773320303,0.0025723266025335797,0.0023552204203571743,5.468238282390477e-20,0.0004006969203558386,0.0,0.004008827602358495,0.0,0.0037644937831447225,0.0,0.005779152137893695,0.0027268464169482257,0.004816284841089807,0.013896511754961503,0.0,0.0,0.003190906528739926,0.002039478385934437,0.0,0.0010008699788081174,0.0008179642688860559,0.011942710704587266,0.0,0.0,1.3670595705976193e-20,0.0,0.0,0.0,0.0,0.01290578137502651,0.016132499832277047,0.006640619087674645,0.00014762759124902942,1.3670595705976193e-20,1.6404714847171433e-19,1.2303536135378576e-19,0.0,0.0,0.0,0.003641698909286878,0.0005788523783649468,0.0,0.03249310056517785,8.202357423585716e-20,0.0,0.0011575873584957275,0.09439325376180742,0.0,0.0,2.187295312956191e-19,0.0,0.0,0.0,0.0,0.0011714220920395488,0.0,0.0,0.0,2.7341191411952386e-20,0.0015906483356556524,0.01202596975806255,0.000868209415314927,0.004490246603322443,0.00873224326255585,0.0,0.0,0.0,0.0,0.003007554794349373,1.1620006350079765e-19,0.0,0.004560767893292655,0.0006631205261153434,0.0,0.0,5.7673649121639986e-05,0.0,0.003131745810161286,0.0,0.0005318300297382758,0.00046830477937138146,0.0011342266536848759,0.01617137325429587,0.0,0.0,0.0,0.0017920295774723604,0.0028605701549913364,0.0,0.0,0.0,0.0,0.0007004577244894688,0.0,0.05779271041810588,0.027434193926782296,0.0,0.00589413105267538,0.0003281577530292684,0.0,0.010705426498558561,1.3670595705976195e-19,0.0,0.0,0.0003995422189959276,0.006461546783413626,0.017421230447311545,0.0,0.07195204176275834,0.02397668840648086,0.022860030099134374,0.07499896429333344,0.06434852822130281,0.0,0.0,1.2303536135378576e-19,0.00333476183704612,0.0,0.05246711792170469,0.001681074221115494,0.000434063594692639,0.01775915098708549,0.021159732514990752,0.0010657503802234559,0.00928345799601113,0.014432266136146336,0.0008549666292633282,0.0,0.0028019639773990746,0.0,0.055770195436899705,0.07207172204091854,0.0,0.014808306955042809,0.0,10
N2_10_QZ0_20.Rep_13,0.0,0.000546023578606288,0.0,0.0,0.0028986997594856565,0.0,0.0,0.0,0.0,0.0,0.0,0.008274048453991888,0.0,0.0017518661234327806,0.0,0.0,0.0,0.0,0.0,0.002789853845255401,0.001906436575745827,0.0,0.0,0.0,0.0,6.521867637832407e-05,0.0,1.0728601893519173e-19,0.0,0.0,0.0008784594417297429,0.0006984637854081668,0.0,0.02098406581543826,0.004965947365328692,0.0,0.0,0.0009584629880592672,0.0041651998246352235,0.0,0.0,0.0007357714024190986,4.02322571006969e-20,0.0016576165191856745,0.002247075735723796,0.0009417476151058278,0.0,1.3410752366898966e-20,0.0,0.004664483891497928,0.0,0.0023142750011686183,7.375913801794431e-20,0.014377733966131411,0.0009866780785703082,0.0033630325740244514,0.013408357291458435,0.00030018494186937817,0.0,0.0033671552058207703,0.0029455652696768007,0.0,0.0019921136412288883,0.0006343154834014203,0.010996499715329615,0.0,0.0,1.8775053313658553e-19,0.0,0.0,8.04645142013938e-20,0.0,0.011994917422436259,0.02396583540487887,0.0033575147662995544,0.0,0.0,0.0,1.609290284027876e-19,8.04645142013938e-20,1.4751827603588861e-19,0.0,0.0033101119120779463,0.000502668489332313,0.0,0.03077859948424663,0.0,1.0728601893519173e-19,0.0009360208249649933,0.09194572548570577,0.0,0.0,0.0,0.0,0.0,0.0,0.001314149612103768,0.00054388154469088,0.0,0.0,0.0,1.0728601893519173e-19,0.0011545491910949332,0.015194291339793008,0.0007496031914164197,0.0026153217039073784,0.010254055912091598,0.0,0.0,0.0,0.0,0.002620524837369343,0.0,0.0,0.00553975267610184,0.0005973963918813523,0.0,0.0,0.0,0.0,0.002552315496446322,1.2069677130209068e-19,0.00027111496395271895,0.0004594034937072539,0.0012095428502647764,0.025663967465374467,0.0,0.0,0.0,0.004701900564671395,0.00348242385327522,0.0,0.0,0.0,0.0,0.0,0.0,0.03309407422285081,0.025956552299606108,0.0,0.00442470562282515,0.0002872336266405899,0.0,0.010147984955118417,0.0,0.0,1.3410752366898966e-20,0.0002810870899669356,0.0013614231131472592,0.01696051596981083,0.0,0.08146120981679153,0.02187135358934023,0.011910455753148466,0.08258699388423388,0.07352541593965649,0.0,0.0,0.0,0.003922960827130779,0.0,0.07739214639425658,0.0011588499298848451,0.0005151555750256106,0.012987197758301325,0.00997804779505849,0.005464050649063176,0.010342374281725693,0.01299712384575387,0.0,0.0,0.0024494528805300525,0.0,0.05290916479834166,0.07090723795838522,0.0,0.013576289979213119,0.0,10
N2_10_QZ0_20.Rep_14,0.0,0.0,0.0,0.0,0.002023724799916322,0.0,0.0004896610492282133,0.0,0.0,9.416325634872378e-20,3.0939355657437812e-19,0.008264200894157732,0.0,0.0011514879801333329,0.0,0.0,0.0019286482899496177,0.0,0.0003077454066604071,0.0017038560321172916,0.001363411942616457,0.00024463123935684417,0.0,0.0,0.0,0.0008104008050982437,0.0,0.00012344899736773716,0.0,0.0,0.0009690735638024655,0.003922769301660672,0.0,0.024473959483249097,0.006634032284947199,0.0,0.00026426875268545813,0.00023983095495698015,0.004995059001737411,0.0,0.0,0.0005635187270125459,0.0,0.0012024374938899268,0.0012083509599545132,0.0018282430354910036,5.918833256205495e-19,0.0009182020450747708,0.000299292809592956,0.002736568716046857,0.0,0.0034785721652313105,0.0,0.01703236019305268,0.0,0.003215848146501601,0.010709494615766722,0.0,0.0,0.0025309822438609885,0.003558007200048623,0.0,0.0026034204668324928,0.0008521557193140338,0.010521814372388756,0.0005957986459792161,0.0,0.0,0.0,1.4797083140513737e-19,0.0009773025546437803,0.0,0.011633389951736201,0.0446022837495685,0.003486940165790265,0.0002577083434958403,0.0,0.0,0.0,4.035568129231019e-20,0.0,0.0,0.0018749409361764622,0.0005780196441849035,0.0,0.036520826282956144,0.0,0.0,0.0010856012539218504,0.1274443191068149,0.0,0.0009494525305922208,0.0,0.0,5.111719630359291e-19,0.0005835893402010537,0.001620684550458561,0.001000779486562467,0.0,0.0,0.0010839260325057978,0.0,0.001618537785457566,0.011803525213155641,0.0007304903912929169,0.0010001823539001282,0.009534284060134915,0.00039148258868084226,0.0,0.0,0.0,0.002074764122945683,6.725946882051699e-20,0.0,0.0043002543878106845,0.0005629684152754755,0.0,0.0,0.0,0.0,0.00048595309712980795,0.0,0.0007844095477867818,0.00039836202129386005,0.001132850662453591,0.018414970976846877,0.0,0.0,0.0,0.00400795122167826,0.0030379528086990995,0.0,0.0,0.0,0.0,0.00048056197602563955,0.0,0.038263060273165346,0.023621393202308903,0.0,0.0011809408616623228,3.353873381968734e-05,0.0,0.012660743118946577,0.0005968963024524566,0.0,1.3451893764103397e-20,0.0,0.00034011587861026586,0.017778421823456243,0.0,0.056586506327587854,0.02438949597663748,0.0197173767798674,0.06141020800136742,0.046692312606376,0.0,0.0,0.0009242117593010598,0.004820649499999936,0.0,0.07223968816357078,0.0027433461288862617,0.0,0.01644611303921824,0.014685327990315942,0.0010769410482566804,0.009612419555104215,0.013065388081207175,0.00057991805322231,0.0,0.0036453270976118625,0.0,0.052739958868175785,0.07123847712356472,0.0,0.011964017652730044,0.0027226621567197494,10
N2_10_QZ0_20.Rep_15,0.0,0.000776993005155275,0.0,0.0,0.0022477463926583664,0.0,0.00033254779163702377,0.0,0.0,0.0,8.410669102427091e-20,0.005454016008226897,0.00106049919330233,0.0,0.0,0.0,0.005724390228465496,0.0022897603982101737,0.00113049770859859,6.001829970741624e-05,0.0009623062935278272,0.0,0.0,0.0,0.0,0.0,0.0,4.7386593416745637e-05,0.0007588863086661944,0.0026136742654263856,0.0,0.0,0.0,0.004190290061088225,0.0057671764541601875,0.0,0.0,0.0,0.0,0.0,0.0,0.00037469415303813757,0.0,0.001285560331689378,0.0007007082299860125,0.00028147200689656736,0.0,0.0011580059157496729,0.0,0.004631677826149626,0.00123908522552042,0.003152942622322531,0.0023078377029814774,0.09593331585299353,0.0021043842404255835,0.0,0.0,0.00030428681152445226,0.0,0.0039052380234016223,0.00407080208694781,0.0,0.0026973557628137594,0.000279797660379035,0.0008077013989841527,0.0,0.0,2.803556367475697e-20,0.0,7.008890918689243e-21,0.00041770486422636525,0.0,0.004442007530724785,0.024371239225573486,0.0,0.0,0.0,1.4017781837378486e-20,0.0,0.0,0.00041795440065754355,0.0,0.0,0.0,0.0,0.03251649301011811,0.0,0.0,0.0010493361162523945,0.11492147564876617,0.0003123853672920516,0.0,0.003093654512500735,0.0,0.0,0.0006081395078652918,0.0,0.0012616301826795925,0.0003630474401302803,0.0,0.0010430441091330322,0.0,0.0020346085451265947,0.012287928013715746,6.308001826820319e-20,0.0008559648731290577,0.008649721371191976,0.0005093149676034286,0.0,0.0,0.0,0.001555576896556931,7.689490800866598e-05,0.0,0.004676056522540746,0.0,0.0,0.0007257605020736327,0.0010824205604111146,0.0,0.00046000152391482583,0.0,0.001681887880231207,0.0,0.0007115107636083926,0.004179215755978798,0.0,0.0,0.0,0.0022192898191013845,0.0025871988114124188,0.0,1.4017781837378486e-20,0.0005170541228380422,0.0,0.0003580910744416234,0.0,0.04887940425958486,0.05021978554689196,0.014515671402596894,0.006592277497719563,0.0012883077386408592,0.0,0.011002134510861553,2.2428450939805577e-19,0.0,0.0,0.0,0.0,0.010520704280122866,0.0,0.0967236043925503,0.018948771512913812,0.012634917356442071,0.0972193259816595,0.09244781325160263,0.0,0.0,0.001576040995191234,0.0,0.0,0.00551597608108273,0.0012171355411491427,0.0,0.0009217270360093003,0.00015196984170204572,0.00021188532394648076,0.02022928746547973,2.803556367475697e-20,0.0,0.0008968571937907004,0.0,0.0,0.046799265430262374,0.06397634861092291,0.0,0.008873125067021126,0.0,10
N2_10_QZ0_20.Rep_16,0.0,4.687077597520621e-05,0.0,0.0,0.0025021883189318447,0.0,0.0006216975430675673,0.0,0.0,0.0,0.0,0.009978106592022066,0.0,0.0017167172127711334,0.0,0.0,0.001210263610822979,0.0,0.0,0.00489375955102572,0.00035860955382313375,0.0002277482790979782,0.0,0.0,0.0,0.001294762797463952,0.0,0.0,0.0,0.0,0.0,0.0064771605687220235,0.0,0.03176424866887626,0.00407854415425101,0.0,0.0,0.0009997672404320485,0.0050889563423527785,0.0,0.0,0.0007263548107454703,0.0,0.0014237922912154974,0.0012545011187756684,0.0018824447865660762,0.0,0.0015044782506076168,0.0009268247477228393,0.004422202201505041,0.00010564011292471033,0.003160413223564993,0.0,0.00979882097870288,0.0027647886897490185,0.0046216711115143385,0.006088194654894721,0.0,0.0,0.004228816182469599,0.0030044067118322007,0.0,0.0011472347538177832,0.00047202627436868224,0.012629568408467379,0.002141935663238913,0.000608581722308445,0.0,0.0,0.0,0.0,0.0,0.011467407787561414,0.04611498320430074,0.0030156649792283125,0.0005855094709174676,0.0,0.0,0.0,0.0,2.628336619621841e-20,0.0,0.005198291122358623,0.0004949951440576573,0.0,0.031861201083475565,0.0,0.0,0.0011690191283759395,0.07136811366958053,0.0,0.0,0.0,0.0,0.0,0.0003944541338445795,0.0020712008978914496,0.0008106132433970971,0.0,0.0,0.0,0.0,0.0018907914970256578,0.015192345956816745,0.0008592250114679339,0.0033554156057199105,0.00987812746551929,0.0,0.0,0.0,0.0,0.0029428758883898,0.0,0.0,0.005665007770580756,0.001688346113211705,3.285420774527301e-20,0.0,0.0,0.0,0.002689440111815595,0.0,0.0014382541141224525,0.0008002463092734986,0.00042286157432944686,0.01285190425559616,3.6139628519800316e-20,0.0,0.0,0.004157618381181184,0.002685136139478985,0.0,0.0,0.0,0.0,0.000668933356026537,0.00031344030235132183,0.020457342980077328,0.010692457448269766,0.0,0.004016425173051509,0.00028224847142470903,0.0,0.01058010696362866,0.0009685220358119623,0.0,0.0,2.076319922442733e-05,0.0,0.0151107478164991,0.0,0.0809167813462676,0.02319689971060332,0.028207792821340175,0.08719169035547884,0.08082987161673613,0.0,0.0,0.0,0.0036246387819997027,0.0,0.06092434066935437,0.0007463082300651446,0.0,0.014825438914474421,0.01632194691553415,0.0010041551381013611,0.014463173286857181,0.014912239664133506,0.0007329081167350414,0.0009887316801772891,0.0040599648695373355,0.0,0.04644678256680935,0.0654968514300126,0.0,0.01675734817527105,0.0,10
N2_10_QZ0_20.Rep_17,0.0,0.0,0.0,0.0,0.0025412661658846566,0.0,0.00017596946569078427,0.0,0.0,0.0,0.0,0.007848149545260471,0.0,0.0011919547523917256,0.0006564018939311267,0.0,0.002466831608871282,0.0007284476455381322,0.0005903749428057823,0.003239099329856809,0.0013073056032541182,0.0,0.0,0.0,0.0,0.00045054848962350835,0.0,0.00023168226338628496,0.0,0.0,0.0,0.004959178547265002,0.0,0.022786765429015785,0.010342985521965286,0.0,9.491136360434065e-05,0.0011894219838549088,0.006703882134396618,0.0,0.0,0.0007997851135398428,0.0,0.001200246126625131,0.0019585569187538757,0.0024439583277326687,1.1992672578345527e-19,0.001270455856816246,0.00017995882740935346,0.003213496019280212,0.0,0.005007722367599136,8.394870804841869e-20,0.03666130603631309,0.0021060961016286708,0.002245999789468501,0.008682769703125476,0.0,0.0,0.0033910063494635824,0.002506550960735217,0.0,0.001957558319709588,0.0009684511936969817,0.011392014053583028,0.001795338752069724,0.00034506412690353734,0.0,3.597801773503658e-20,8.394870804841869e-20,0.000619698036274135,0.0,0.011070518200870185,0.042595772316122674,0.004536324907111539,0.00020809465013394075,0.0,7.195603547007316e-20,0.0,0.0,0.0,0.0,0.004920303528257553,0.0003627894186697709,0.0,0.033873647200146254,0.0,0.0,0.0007334280510417337,0.12320555034824106,0.0,3.118094870369837e-19,0.0,0.0,0.0,0.00040069638334094647,0.0012545457263366537,0.001502507419139824,0.0,0.0,0.0,0.0,0.0017338368132266636,0.01251472110136824,0.00048008218364820244,0.004584757956874157,0.00996116466363976,0.0,0.0,0.0,0.0,0.0019069064663521675,0.0,0.0,0.006474000505298591,0.000920950464642595,0.0,0.0,0.0,0.0,0.0018033607099437032,0.0,0.0011395440986529972,0.0008432466353226456,0.0005889885533883245,0.012706934141439842,0.0,0.0,0.0,0.003263352916470012,0.0025955706280191464,0.0,0.0,0.0,0.0,0.00044788418733089804,0.00048327285274779027,0.045889713911267026,0.024140046385058008,0.0,0.0019476589196982797,0.0002060396745070161,0.0,0.012584743096968908,0.0007033806413478096,0.0,0.0,0.0,0.003626743386442224,0.01573610609078811,0.0,0.04833210519913463,0.023506532186506855,0.03311250353574124,0.05063271941099283,0.041664100280211405,0.0,0.0,0.0016374756703732235,0.003909193283283377,0.0,0.05593946068512289,0.002144382120954823,0.0,0.01603811088532582,0.01561606979455706,0.0007339144044697679,0.01980558846610862,0.014192943606709744,0.00043862540571415536,0.0,0.0020692737136461335,0.0,0.04492650429975894,0.06141717758880812,0.0,0.015684924661400538,0.0,10
